661	32
662	1469
663	89
664	26
665	27
666	30
667	28
668	1927
669	37
670	120
671	31
672	24
673	162
674	459
675	20
676	5148
677	245
678	162
679	167
680	304
681	23
682	42
683	5149
684	2900
685	756
686	58
687	21
688	48
689	1789
690	74
691	660
692	5000
693	105
694	2532
695	228
696	375
697	2162
698	466
699	153
700	850
701	4436
702	440
703	830
704	3418
705	2374
706	194
707	411
708	22
709	3110
710	3207
711	1898
712	33
713	31
714	2260
715	579
716	250
717	1430
718	135
719	3960
720	3515
721	1284
722	2378
723	460
724	78
725	243
726	299
727	32
728	21
729	82
730	422
731	4321
732	1070
733	875
734	819
735	505
736	3273
737	48
738	314
739	857
740	715
741	1614
742	3682
743	3885
744	35
745	935
746	955
747	1690
748	295
749	182
750	127
751	19
752	136
753	2548
754	66
755	738
756	466
757	19
758	988
759	486
760	310
761	40
762	1899
763	1857
764	35
765	305
766	425
767	220
768	71
769	559
770	153
771	1836
772	4768
773	957
774	639
775	113
776	4957
777	63
778	154
779	3469
780	155
781	3437
782	812
783	1203
784	6124
785	242
786	61
787	92
788	1766
789	990
790	1894
791	31
792	1527
793	13662
794	925
795	2595
796	1959
797	108
798	3200
799	4027
800	3866
801	270
802	624
803	472
804	328
805	439
806	55
807	3254
808	2494
809	1246
810	706
811	170
812	185
813	2564
814	54
815	331
816	39
817	1466
818	641
819	3023
820	143
821	2909
822	2702
823	1165
824	24
825	18
826	514
827	183
828	62
829	1088
830	511
831	303
832	1459
833	1349
834	12047
835	53
836	5553
837	553
838	522
839	1932
840	168
841	749
842	172
843	7819
844	2655
845	15
846	1265
847	27
848	28
849	284
850	26
851	1203
852	131
853	212
854	1223
855	348
856	353
857	61
858	1016
859	198
860	405
861	1642
862	51
863	30
864	252
865	521
866	29
867	159
868	2489
869	51
870	1385
871	1129
872	31
873	89
874	274
875	669
876	40
877	33
878	79
879	136
880	484
881	42
882	46
883	31
884	28
885	765
886	52
887	45
888	82
889	24
890	1663
891	2570
892	44
893	49
894	177
895	191
896	69
897	37
898	51
899	1196
900	101
901	168
902	212
903	1065
904	335
905	256
906	1290
907	463
908	278
909	77
910	1006
911	29
912	31
913	140
914	26
915	11043
916	30
917	360
918	21
919	27
920	298
921	56
922	3778
923	144
924	2849
925	180
926	23
927	195
928	177
929	23
930	27
931	62
932	198
933	37
934	113
935	57
936	362
937	31
938	30
939	50
940	121
941	2701
942	25
943	57
944	201
945	114
946	328
947	98
948	30
949	65
950	26
951	425
952	35
953	4258
954	257
955	140
956	242
957	35
958	35
959	32
960	105
961	47
962	603
963	58
964	549
965	3121
966	80
967	132
968	20
969	132
970	160
971	274
972	1087
973	37
974	24
975	81
976	67
977	27
978	28
979	283
980	1012
981	41
982	62
983	59
984	47
985	221
986	6351
987	121
988	46
989	1154
990	303
991	189
992	174
993	5104
994	110
995	903
996	1734
997	387
998	1803
999	711
1000	1284
1001	702
1002	634
1003	1208
1004	1968
1005	685
1006	6149
1007	1057
1008	686
1009	468
1010	86
1011	2618
1012	36
1013	123
1014	1271
1015	2268
1016	104
1017	54
1018	297
1019	781
1020	175
1021	24
1022	502
1023	24
1024	5426
1025	2599
1026	2336
1027	1222
1028	825
1029	1858
1030	140
1031	452
1032	37
1033	317
1034	145
1035	197
1036	311
1037	132
1038	643
1039	4646
1040	2332
1041	67
1042	2880
1043	27
1044	93
1045	37
1046	306
1047	3036
1048	431
1049	1252
1050	103
1051	144
1052	51
1053	818
1054	37
1055	1708
1056	347
1057	56
1058	2048
1059	495
1060	269
1061	1011
1062	44
1063	32
1064	25
1065	1277
1066	298
1067	45
1068	76
1069	120
1070	376
1071	2036
1072	700
1073	88
1074	51
1075	1306
1076	55
1077	36
1078	1362
1079	564
1080	380
1081	574
1082	65
1083	832
1084	39
1085	315
1086	397
1087	29
1088	34
1089	2241
1090	299
1091	1498
1092	20
1093	734
1094	213
1095	17
1096	280
1097	346
1098	68
1099	36
1100	518
1101	47
1102	840
1103	2265
1104	600
1105	851
1106	48
1107	369
1108	24
1109	18
1110	2465
1111	1669
1112	2844
1113	188
1114	36
1115	3505
1116	123
1117	1138
1118	206
1119	95
1120	755
1121	63
1122	2358
1123	207
1124	88
1125	79
1126	95
1127	74
1128	2881
1129	388
1130	213
1131	18
1132	171
1133	82
1134	38
1135	356
1136	1833
1137	32
1138	74
1139	180
1140	102
1141	1147
1142	25
1143	1262
1144	924
1145	1091
1146	3689
1147	194
1148	372
1149	1275
1150	58
1151	44
1152	1084
1153	332
1154	2193
1155	727
1156	1113
1157	6840
1158	1989
1159	311
1160	262
1161	4091
1162	3323
1163	22
1164	39
1165	71
1166	528
1167	56
1168	238
1169	23
1170	522
1171	188
1172	508
1173	2143
1174	2933
1175	430
1176	196
1177	2339
1178	1231
1179	353
1180	1236
1181	1636
1182	302
1183	133
1184	60
1185	82
1186	3180
1187	53
1188	576
1189	1374
1190	2158
1191	102
1192	711
1193	2057
1194	624
1195	27
1196	3753
1197	38
1198	55
1199	23
1200	24
1201	100
1202	193
1203	2221
1204	85
1205	2511
1206	22
1207	45
1208	928
1209	196
1210	29
1211	53
1212	110
1213	1101
1214	215
1215	3970
1216	811
1217	32
1218	7545
1219	863
1220	218
1221	37
1222	167
1223	35
1224	25
1225	19
1226	1411
1227	533
1228	171
1229	4061
1230	1316
1231	431
1232	1029
1233	199
1234	35
1235	71
1236	435
1237	23
1238	358
1239	483
1240	828
1241	1351
1242	586
1243	1335
1244	757
1245	81
1246	389
1247	2852
1248	1120
1249	89
1250	181
1251	1843
1252	224
1253	507
1254	16
1255	4531
1256	48
1257	86
1258	175
1259	5663
1260	35
1261	128
1262	35
1263	778
1264	1360
1265	1201
1266	735
1267	221
1268	21
1269	1785
1270	1223
1271	46
1272	62
1273	26
1274	125
1275	186
1276	283
1277	125
1278	59
1279	653
1280	1562
1281	1124
1282	2544
1283	146
1284	30
1285	346
1286	699
1287	672
1288	1386
1289	485
1290	153
1291	123
1292	28
1293	78
1294	258
1295	2807
1296	154
1297	24
1298	1956
1299	1105
1300	188
1301	32
1302	668
1303	81
1304	2333
1305	1771
1306	599
1307	92
1308	1635
1309	1431
1310	1631
1311	159
1312	5950
1313	897
1314	282
1315	841
1316	1076
1317	117
1318	57
1319	448
1320	3299
1321	28
1322	447
1323	1297
1324	502
1325	886
1326	798
1327	117
1328	88
1329	57
1330	173
1331	25
1332	463
1333	70
1334	527
1335	37
1336	106
1337	47
1338	172
1339	36
1340	1241
1341	53
1342	115
1343	2938
1344	570
1345	92
1346	380
1347	68
1348	31
1349	431
1350	877
1351	59
1352	1628
1353	35
1354	36
1355	1451
1356	1579
1357	861
1358	2902
1359	1234
1360	1971
1361	23
1362	28
1363	216
1364	874
1365	156
1366	1388
1367	1972
1368	2447
1369	23
1370	134
1371	529
1372	216
1373	275
1374	633
1375	220
1376	771
1377	32
1378	613
1379	145
1380	49
1381	30
1382	677
1383	21
1384	28
1385	26
1386	24
1387	1358
1388	36
1389	554
1390	1584
1391	19
1392	411
1393	3925
1394	36
1395	332
1396	21
1397	192
1398	23
1399	255
1400	2615
1401	404
1402	208
1403	401
1404	23
1405	2062
1406	85
1407	601
1408	266
1409	29
1410	91
1411	392
1412	2588
1413	201
1414	27
1415	2005
1416	1321
1417	141
1418	2826
1419	1919
1420	869
1421	1972
1422	75
1423	628
1424	51
1425	742
1426	4011
1427	1653
1428	26
1429	1371
1430	1046
1431	1825
1432	444
1433	640
1434	80
1435	224
1436	219
1437	7077
1438	2153
1439	77
1440	57
1441	196
1442	118
1443	836
1444	274
1445	29
1446	30
1447	287
1448	334
1449	30
1450	53
1451	27
1452	19
1453	825
1454	149
1455	962
1456	29
1457	25
1458	22
1459	33
1460	2791
1461	515
1462	37
1463	44
1464	686
1465	49
1466	34
1467	130
1468	22
1469	21
1470	400
1471	118
1472	1131
1473	1050
1474	249
1475	25
1476	42
1477	140
1478	82
1479	436
1480	1320
1481	32
1482	22
1483	83
1484	127
1485	33
1486	620
1487	37
1488	44
1489	1803
1490	795
1491	467
1492	697
1493	47
1494	25
1495	120
1496	29
1497	56
1498	139
1499	42
1500	246
1501	107
1502	44
1503	86
1504	40
1505	1819
1506	2857
1507	472
1508	21
1509	443
1510	181
1511	255
1512	142
1513	296
1514	525
1515	129
1516	1027
1517	323
1518	1064
1519	255
1520	49
1521	185
1522	8333
1523	615
1524	120
1525	86
1526	195
1527	1581
1528	281
1529	422
1530	29
1531	138
1532	62
1533	31
1534	1850
1535	253
1536	212
1537	230
1538	75
1539	65
1540	35
1541	35
1542	704
1543	1033
1544	49
1545	45
1546	29
1547	142
1548	188
1549	136
1550	664
1551	14
1552	61
1553	41
1554	29
1555	375
1556	642
1557	25
1558	1471
1559	639
1560	407
1561	41
1562	892
1563	202
1564	302
1565	197
1566	371
1567	286
1568	304
1569	35
1570	100
1571	311
1572	1734
1573	57
1574	39
1575	225
1576	24
1577	10094
1578	895
1579	1108
1580	84
1581	1907
1582	476
1583	32
1584	93
1585	161
1586	26
1587	437
1588	110
1589	962
1590	20
1591	21
1592	18
1593	25
1594	856
1595	529
1596	17
1597	708
1598	122
1599	281
1600	18
1601	61
1602	302
1603	203
1604	43
1605	239
1606	68
1607	905
1608	73
1609	37
1610	15
1611	94
1612	551
1613	931
1614	134
1615	376
1616	31
1617	213
1618	402
1619	970
1620	128
1621	2851
1622	46
1623	51
1624	160
1625	1264
1626	49
1627	72
1628	22
1629	2659
1630	2248
1631	68
1632	577
1633	71
1634	355
1635	122
1636	661
1637	618
1638	1483
1639	52
1640	34
1641	756
1642	106
1643	2610
1644	51
1645	155
1646	70
1647	164
1648	2401
1649	121
1650	223
1651	1013
1652	59
1653	117
1654	41
1655	708
1656	38
1657	160
1658	312
1659	82
1660	33
1661	15
1662	33
1663	362
1664	27
1665	29
1666	28
1667	21
1668	744
1669	396
1670	109
1671	87
1672	22
1673	4505
1674	19
1675	27
1676	170
1677	464
1678	105
1679	1247
1680	31
1681	564
1682	135
1683	130
1684	433
1685	1567
1686	221
1687	453
1688	291
1689	2342
1690	160
1691	34
1692	134
1693	445
1694	727
1695	64
1696	311
1697	309
1698	16
1699	34
1700	397
1701	120
1702	285
1703	18
1704	1233
1705	48
1706	400
1707	36
1708	965
1709	2054
1710	225
1711	78
1712	36
1713	284
1714	140
1715	423
1716	23
1717	322
1718	339
1719	286
1720	53
1721	2659
1722	412
1723	19
1724	1703
1725	5138
1726	256
1727	907
1728	1415
1729	221
1730	4792
1731	151
1732	5564
1733	84
1734	2275
1735	532
1736	201
1737	67
1738	3096
1739	27
1740	969
1741	81
1742	19
1743	97
1744	33
1745	1055
1746	862
1747	401
1748	28
1749	22
1750	286
1751	223
1752	1347
1753	92
1754	194
1755	105
1756	610
1757	981
1758	89
1759	632
1760	2341
1761	294
1762	44
1763	55
1764	25
1765	27
1766	197
1767	141
1768	67
1769	136
1770	121
1771	36
1772	253
1773	45
1774	38
1775	76
1776	354
1777	178
1778	24
1779	21
1780	86
1781	25
1782	223
1783	1262
1784	40
1785	172
1786	22
1787	26
1788	1038
1789	53
1790	894
1791	222
1792	343
1793	111
1794	70
1795	194
1796	208
1797	48
1798	39
1799	220
1800	23
1801	1570
1802	423
1803	3232
1804	1311
1805	1021
1806	28
1807	96
1808	32
1809	566
1810	153
1811	817
1812	83
1813	829
1814	146
1815	37
1816	46
1817	23
1818	21
1819	34
1820	42
1821	287
1822	72
1823	1203
1824	18
1825	28
1826	41
1827	218
1828	30
1829	18
1830	370
1831	149
1832	76
1833	730
1834	24
1835	28
1836	3092
1837	23
1838	375
1839	88
1840	247
1841	278
1842	515
1843	96
1844	22
1845	25
1846	35
1847	1541
1848	115
1849	38
1850	772
1851	21
1852	973
1853	296
1854	43
1855	27
1856	38
1857	114
1858	48
1859	940
1860	555
1861	26
1862	5160
1863	1203
1864	755
1865	343
1866	44
1867	120
1868	30
1869	90
1870	1028
1871	16
1872	452
1873	1910
1874	33
1875	348
1876	348
1877	1048
1878	18
1879	144
1880	801
1881	77
1882	119
1883	20
1884	23
1885	89
1886	105
1887	76
1888	77
1889	1446
1890	33
1891	1299
1892	41
1893	752
1894	149
1895	54
1896	123
1897	104
1898	1022
1899	213
1900	23
1901	238
1902	202
1903	48
1904	146
1905	26
1906	41
1907	434
1908	28
1909	65
1910	50
1911	178
1912	112
1913	32
1914	24
1915	301
1916	60
1917	277
1918	227
1919	428
1920	30
1921	264
1922	21
1923	132
1924	94
1925	1415
1926	296
1927	39
1928	1216
1929	170
1930	62
1931	395
1932	417
1933	1074
1934	26
1935	2250
1936	38
1937	225
1938	45
1939	313
1940	182
1941	38
1942	205
1943	49
1944	95
1945	38
1946	32
1947	763
1948	335
1949	32
1950	25
1951	44
1952	45
1953	30
1954	656
1955	147
1956	436
1957	2653
1958	103
1959	21
1960	210
1961	722
1962	2135
1963	209
1964	623
1965	1010
1966	23
1967	119
1968	36
1969	41
1970	112
1971	230
1972	273
1973	119
1974	50
1975	289
1976	27
1977	190
1978	36
1979	329
1980	781
1981	37
1982	104
1983	59
1984	76
1985	1253
1986	1516
1987	127
1988	29
1989	38
1990	82
1991	42
1992	27
1993	1163
1994	210
1995	45
1996	20
1997	51
1998	151
1999	47
2000	816
2001	33
2002	1079
2003	88
2004	45
2005	221
2006	72
2007	105
2008	70
2009	951
2010	709
2011	219
2012	164
2013	138
2014	293
2015	119
2016	170
2017	740
2018	474
2019	261
2020	187
2021	213
2022	92
2023	1460
2024	501
2025	554
2026	719
2027	24
2028	1518
2029	290
2030	790
2031	137
2032	1632
2033	20
2034	325
2035	114
2036	37
2037	432
2038	378
2039	1119
2040	16
2041	109
2042	63
2043	30
2044	554
2045	787
2046	499
2047	160
2048	26
2049	36
2050	51
2051	26
2052	24
2053	63
2054	21
2055	50
2056	517
2057	37
2058	47
2059	90
2060	64
2061	112
2062	851
2063	26
2064	928
2065	24
2066	47
2067	93
2068	23
2069	404
2070	251
2071	41
2072	173
2073	89
2074	689
2075	1032
2076	17
2077	110
2078	648
2079	24
2080	60
2081	598
2082	45
2083	2899
2084	514
2085	24
2086	31
2087	23
2088	91
2089	308
2090	146
2091	68
2092	30
2093	551
2094	147
2095	41
2096	294
2097	1034
2098	95
2099	65
2100	1667
2101	116
2102	26
2103	50
2104	33
2105	225
2106	1422
2107	206
2108	753
2109	132
2110	61
2111	39
2112	79
2113	292
2114	49
2115	2738
2116	4620
2117	126
2118	716
2119	75
2120	777
2121	372
2122	122
2123	28
2124	946
2125	414
2126	411
2127	263
2128	41
2129	36
2130	581
2131	280
2132	59
2133	59
2134	180
2135	1184
2136	1285
2137	138
2138	30
2139	419
2140	229
2141	348
2142	364
2143	25
2144	262
2145	26
2146	67
2147	545
2148	485
2149	854
2150	27
2151	2373
2152	42
2153	2299
2154	126
2155	404
2156	446
2157	42
2158	572
2159	416
2160	307
2161	61
2162	181
2163	731
2164	265
2165	1399
2166	70
2167	1752
2168	250
2169	60
2170	1055
2171	950
2172	801
2173	146
2174	47
2175	27
2176	564
2177	52
2178	53
2179	68
2180	659
2181	629
2182	182
2183	145
2184	1267
2185	542
2186	273
2187	23
2188	155
2189	176
2190	54
2191	377
2192	31
2193	178
2194	31
2195	139
2196	235
2197	376
2198	472
2199	93
2200	197
2201	52
2202	211
2203	1397
2204	75
2205	56
2206	76
2207	96
2208	434
2209	29
2210	378
2211	37
2212	900
2213	64
2214	140
2215	842
2216	201
2217	343
2218	473
2219	71
2220	312
2221	1143
2222	239
2223	53
2224	476
2225	80
2226	140
2227	3861
2228	224
2229	106
2230	2531
2231	26
2232	37
2233	20
2234	45
2235	2194
2236	657
2237	231
2238	295
2239	548
2240	51
2241	93
2242	23
2243	23
2244	101
2245	33
2246	81
2247	83
2248	29
2249	52
2250	73
2251	38
2252	50
2253	50
2254	111
2255	29
2256	18
2257	539
2258	166
2259	672
2260	99
2261	71
2262	419
2263	364
2264	64
2265	45
2266	70
2267	471
2268	239
2269	501
2270	335
2271	1311
2272	20
2273	26
2274	23
2275	37
2276	102
2277	138
2278	37
2279	39
2280	34
2281	76
2282	70
2283	272
2284	93
2285	226
2286	47
2287	22
2288	20
2289	105
2290	23
2291	118
2292	21
2293	169
2294	49
2295	39
2296	26
2297	37
2298	998
2299	111
2300	324
2301	70
2302	140
2303	47
2304	21
2305	18
2306	494
2307	179
2308	1201
2309	37
2310	15
2311	35
2312	98
2313	99
2314	21
2315	30
2316	443
2317	31
2318	366
2319	91
2320	291
2321	517
2322	33
2323	25
2324	27
2325	185
2326	99
2327	22
2328	96
2329	191
2330	109
2331	63
2332	287
2333	26
2334	115
2335	71
2336	315
2337	22
2338	98
2339	21
2340	58
2341	656
2342	30
2343	39
2344	336
2345	66
2346	33
2347	37
2348	28
2349	239
2350	24
2351	23
2352	471
2353	79
2354	276
2355	30
2356	22
2357	1041
2358	481
2359	34
2360	2571
2361	41
2362	20
2363	5316
2364	1168
2365	628
2366	363
2367	66
2368	619
2369	19
2370	3062
2371	593
2372	180
2373	27
2374	368
2375	61
2376	2863
2377	86
2378	574
2379	175
2380	84
2381	609
2382	48
2383	70
2384	43
2385	70
2386	38
2387	1315
2388	503
2389	186
2390	22
2391	45
2392	44
2393	348
2394	1249
2395	521
2396	1005
2397	108
2398	35
2399	616
2400	184
2401	227
2402	81
2403	473
2404	237
2405	1573
2406	63
2407	29
2408	504
2409	262
2410	3651
2411	2524
2412	3456
2413	133
2414	209
2415	725
2416	35
2417	1440
2418	2915
2419	567
2420	409
2421	186
2422	13
2423	28
2424	724
2425	47
2426	81
2427	799
2428	816
2429	164
2430	1351
2431	1368
2432	434
2433	218
2434	37
2435	24
2436	30
2437	202
2438	18
2439	67
2440	173
2441	138
2442	228
2443	24
2444	30
2445	29
2446	48
2447	34
2448	346
2449	28
2450	32
2451	1773
2452	124
2453	59
2454	966
2455	170
2456	54
2457	32
2458	29
2459	175
2460	1584
2461	587
2462	4274
2463	27
2464	73
2465	135
2466	1309
2467	886
2468	1485
2469	35
2470	52
2471	25
2472	487
2473	309
2474	54
2475	96
2476	27
2477	31
2478	683
2479	84
2480	1289
2481	18
2482	31
2483	188
2484	170
2485	24
2486	147
2487	48
2488	41
2489	39
2490	201
2491	87
2492	217
2493	356
2494	33
2495	1704
2496	841
2497	1345
2498	230
2499	16
2500	1025
2501	1694
2502	39
2503	668
2504	97
2505	272
2506	201
2507	73
2508	1031
2509	660
2510	46
2511	37
2512	115
2513	1417
2514	1095
2515	166
2516	119
2517	1396
2518	576
2519	138
2520	276
2521	174
2522	132
2523	120
2524	112
2525	586
2526	827
2527	50
2528	24
2529	427
2530	232
2531	45
2532	217
2533	24
2534	211
2535	594
2536	99
2537	393
2538	773
2539	69
2540	34
2541	21
2542	492
2543	409
2544	902
2545	157
2546	166
2547	258
2548	622
2549	68
2550	476
2551	218
2552	47
2553	38
2554	38
2555	29
2556	37
2557	89
2558	195
2559	51
2560	111
2561	34
2562	30
2563	209
2564	285
2565	353
2566	125
2567	23
2568	1121
2569	32
2570	37
2571	29
2572	268
2573	195
2574	1224
2575	36
2576	2433
2577	23
2578	613
2579	100
2580	21
2581	27
2582	505
2583	37
2584	343
2585	37
2586	32
2587	26
2588	106
2589	47
2590	91
2591	117
2592	266
2593	26
2594	32
2595	28
2596	631
2597	196
2598	656
2599	971
2600	45
2601	312
2602	378
2603	221
2604	45
2605	263
2606	157
2607	90
2608	26
2609	289
2610	52
2611	29
2612	34
2613	34
2614	28
2615	19
2616	173
2617	23
2618	62
2619	411
2620	125
2621	24
2622	1689
2623	373
2624	25
2625	36
2626	40
2627	80
2628	18
2629	20
2630	250
2631	138
2632	102
2633	209
2634	129
2635	182
2636	27
2637	72
2638	1470
2639	388
2640	136
2641	33
2642	601
2643	158
2644	272
2645	67
2646	52
2647	16
2648	21
2649	47
2650	434
2651	17
2652	38
2653	1052
2654	139
2655	22
2656	21
2657	210
2658	23
2659	26
2660	225
2661	74
2662	261
2663	42
2664	20
2665	108
2666	747
2667	32
2668	97
2669	1802
2670	741
2671	233
2672	58
2673	856
2674	48
2675	1091
2676	605
2677	20
2678	37
2679	33
2680	40
2681	68
2682	161
2683	24
2684	127
2685	80
2686	154
2687	23
2688	988
2689	66
2690	40
2691	76
2692	71
2693	127
2694	109
2695	29
2696	15
2697	60
2698	81
2699	224
2700	114
2701	163
2702	1928
2703	81
2704	72
2705	31
2706	146
2707	999
2708	511
2709	886
2710	376
2711	67
2712	688
2713	247
2714	566
2715	318
2716	531
2717	417
2718	673
2719	762
2720	847
2721	170
2722	911
2723	360
2724	85
2725	96
2726	214
2727	48
2728	208
2729	299
2730	3100
2731	1471
2732	498
2733	454
2734	2579
2735	37
2736	319
2737	1446
2738	246
2739	96
2740	29
2741	109
2742	195
2743	218
2744	387
2745	170
2746	997
2747	296
2748	347
2749	20
2750	144
2751	1738
2752	52
2753	238
2754	401
2755	79
2756	73
2757	1227
2758	317
2759	218
2760	447
2761	40
2762	350
2763	36
2764	158
2765	21
2766	413
2767	29
2768	61
2769	206
2770	299
2771	1307
2772	132
2773	78
2774	119
2775	72
2776	69
2777	123
2778	253
2779	124
2780	614
2781	354
2782	140
2783	56
2784	30
2785	64
2786	72
2787	38
2788	34
2789	455
2790	101
2791	100
2792	196
2793	81
2794	94
2795	329
2796	96
2797	1572
2798	105
2799	529
2800	53
2801	44
2802	125
2803	191
2804	192
2805	117
2806	84
2807	55
2808	677
2809	448
2810	368
2811	2519
2812	2285
2813	31
2814	101
2815	470
2816	1068
2817	40
2818	630
2819	265
2820	203
2821	24
2822	301
2823	37
2824	26
2825	53
2826	1243
2827	116
2828	3274
2829	128
2830	112
2831	1006
2832	696
2833	37
2834	157
2835	86
2836	67
2837	542
2838	35
2839	114
2840	268
2841	27
2842	464
2843	19
2844	64
2845	447
2846	30
2847	1870
2848	42
2849	88
2850	1155
2851	511
2852	386
2853	27
2854	147
2855	493
2856	59
2857	500
2858	36
2859	42
2860	214
2861	31
2862	22
2863	87
2864	169
2865	58
